filename	SOURCE	CUE	CONTENT
wsj_1725.xml.conll.features.foreval	0,6	6,7	10,25
wsj_1725.xml.conll.features.foreval	26,35	37,38	38,59
wsj_1725.xml.conll.features.foreval	84,86	86,87	91,99
wsj_1725.xml.conll.features.foreval	153,155	155,156	156,187
wsj_1725.xml.conll.features.foreval		65,66	60,64
wsj_1725.xml.conll.features.foreval	198,200	200,201	187,197
wsj_1725.xml.conll.features.foreval	135,137	137,138	142,152
wsj_1726.xml.conll.features.foreval	69,71	71,73	73,115
wsj_1726.xml.conll.features.foreval	0,5	5,6	6,26
wsj_1726.xml.conll.features.foreval	27,36	37,38	38,59
wsj_1727.xml.conll.features.foreval	146,148	156,157	157,163
wsj_1727.xml.conll.features.foreval	122,123	123,124	124,145
wsj_1727.xml.conll.features.foreval	31,39	40,41	41,62
wsj_1727.xml.conll.features.foreval	174,176	176,177	177,192
wsj_1727.xml.conll.features.foreval	0,14	15,16	16,30
wsj_1727.xml.conll.features.foreval	95,97	98,99	99,107
wsj_1727.xml.conll.features.foreval	63,70	70,71	74,95
wsj_1728.xml.conll.features.foreval		17,18	18,22
wsj_1728.xml.conll.features.foreval		307,308	308,312
wsj_1728.xml.conll.features.foreval	236,237	237,238	238,245
wsj_1728.xml.conll.features.foreval	212,214	214,216	216,235
wsj_1728.xml.conll.features.foreval	434,436	436,437	437,445
wsj_1728.xml.conll.features.foreval	469,470	470,471	471,481
wsj_1728.xml.conll.features.foreval	93,94	94,95	95,103
wsj_1728.xml.conll.features.foreval	313,314	314,316	316,326
wsj_1728.xml.conll.features.foreval	246,248	248,249	245,246
wsj_1728.xml.conll.features.foreval	327,328	329,331	331,349
wsj_1728.xml.conll.features.foreval		133,135	135,148
wsj_1729.xml.conll.features.foreval	79,81	81,82	83,88
wsj_1729.xml.conll.features.foreval	0,8	9,10	10,36
wsj_1730.xml.conll.features.foreval	715,720	727,730	730,752
wsj_1730.xml.conll.features.foreval		314,316	316,336
wsj_1730.xml.conll.features.foreval		53,56	49,53
wsj_1730.xml.conll.features.foreval	201,203	203,204	204,214
wsj_1730.xml.conll.features.foreval		686,688	688,698
wsj_1730.xml.conll.features.foreval	233,237	237,238	238,255
wsj_1730.xml.conll.features.foreval	142,144	144,145	145,158
wsj_1730.xml.conll.features.foreval	99,100	102,103	103,113
wsj_1730.xml.conll.features.foreval	136,140	140,141	114,135
wsj_1730.xml.conll.features.foreval	765,770	770,771	771,791
wsj_1730.xml.conll.features.foreval		378,379	379,387
wsj_1730.xml.conll.features.foreval		560,562	562,571
wsj_1730.xml.conll.features.foreval	655,656	656,657	657,660
wsj_1730.xml.conll.features.foreval	260,262	262,263	263,269
wsj_1730.xml.conll.features.foreval	337,342	342,343	343,354
wsj_1730.xml.conll.features.foreval	410,415	421,422	422,429
wsj_1730.xml.conll.features.foreval		388,390	390,409
wsj_1730.xml.conll.features.foreval	792,804	804,805	805,816
wsj_1730.xml.conll.features.foreval	449,450	450,451	451,460
wsj_1730.xml.conll.features.foreval	193,194	194,195	195,200
wsj_1730.xml.conll.features.foreval		501,502	497,501
wsj_1730.xml.conll.features.foreval		185,187	187,192
wsj_1730.xml.conll.features.foreval	629,630	630,631	631,637
wsj_1730.xml.conll.features.foreval	514,515	525,526	526,548
wsj_1730.xml.conll.features.foreval		701,703	699,700
wsj_1731.xml.conll.features.foreval	42,44	44,45	45,59
wsj_1731.xml.conll.features.foreval	96,98	98,99	99,123
wsj_1731.xml.conll.features.foreval	283,284	284,285	285,324
wsj_1731.xml.conll.features.foreval	172,176	171,172	158,171
wsj_1731.xml.conll.features.foreval	365,376	376,377	377,390
wsj_1731.xml.conll.features.foreval		77,78	84,94
wsj_1731.xml.conll.features.foreval	124,125	125,126	126,157
wsj_1731.xml.conll.features.foreval	325,326	326,327	330,364
wsj_1731.xml.conll.features.foreval	249,251	251,252	252,268
wsj_1731.xml.conll.features.foreval	540,542	542,543	543,554
wsj_1731.xml.conll.features.foreval		420,421	421,432
wsj_1731.xml.conll.features.foreval	463,465	465,466	466,487
wsj_1731.xml.conll.features.foreval	60,62	62,64	64,72
wsj_1731.xml.conll.features.foreval	391,392	392,393	393,404
wsj_1731.xml.conll.features.foreval		448,450	450,462
wsj_1731.xml.conll.features.foreval	269,270	270,272	272,282
wsj_1731.xml.conll.features.foreval	416,418	418,419	405,416
wsj_1731.xml.conll.features.foreval		521,522	522,539
wsj_1731.xml.conll.features.foreval	555,567	576,577	577,599
wsj_1731.xml.conll.features.foreval	503,520	502,503	488,502
wsj_1732.xml.conll.features.foreval	0,10	11,12	12,36
wsj_1732.xml.conll.features.foreval	179,181	181,182	162,178
wsj_1732.xml.conll.features.foreval	79,86	86,87	87,94
wsj_1732.xml.conll.features.foreval	50,52	49,50	37,48
wsj_1733.xml.conll.features.foreval	0,3	4,5	5,17
wsj_1733.xml.conll.features.foreval		18,19	19,33
wsj_1733.xml.conll.features.foreval	92,93	93,94	87,91
wsj_1734.xml.conll.features.foreval	166,168	178,179	179,192
wsj_1734.xml.conll.features.foreval	0,12	12,13	13,36
wsj_1734.xml.conll.features.foreval	193,195	195,196	196,215
wsj_1734.xml.conll.features.foreval	62,63	63,64	64,82
wsj_1734.xml.conll.features.foreval	83,85	85,86	86,102
wsj_1735.xml.conll.features.foreval	841,845	840,841	829,839
wsj_1735.xml.conll.features.foreval	536,538	538,539	524,535
wsj_1735.xml.conll.features.foreval	1019,1020	1020,1021	1021,1031
wsj_1735.xml.conll.features.foreval	679,680	678,679	664,678
wsj_1735.xml.conll.features.foreval		68,72	72,79
wsj_1735.xml.conll.features.foreval	735,738	738,739	717,735
wsj_1735.xml.conll.features.foreval	972,973	973,974	961,972
wsj_1735.xml.conll.features.foreval	55,56	56,57	48,54
wsj_1735.xml.conll.features.foreval		862,863	863,892
wsj_1735.xml.conll.features.foreval	80,82	82,83	83,100
wsj_1735.xml.conll.features.foreval	407,414	405,407	390,404
wsj_1735.xml.conll.features.foreval	950,952	952,953	953,960
wsj_1735.xml.conll.features.foreval	463,474	474,475	476,500
wsj_1735.xml.conll.features.foreval	635,639	641,642	642,654
wsj_1735.xml.conll.features.foreval	261,262	262,263	252,261
wsj_1735.xml.conll.features.foreval	846,847	847,848	848,861
wsj_1735.xml.conll.features.foreval	623,624	624,625	627,634
wsj_1735.xml.conll.features.foreval	220,221	221,222	211,220
wsj_1735.xml.conll.features.foreval	33,34	34,35	35,47
wsj_1735.xml.conll.features.foreval	540,541	541,542	542,576
wsj_1735.xml.conll.features.foreval	447,448	448,450	450,453
wsj_1735.xml.conll.features.foreval	584,586	586,587	577,584
wsj_1735.xml.conll.features.foreval	892,902	902,903	903,914
wsj_1735.xml.conll.features.foreval	759,760	760,761	740,743
wsj_1735.xml.conll.features.foreval	918,919	919,920	915,917
wsj_1735.xml.conll.features.foreval	344,355	343,344	317,343
wsj_1735.xml.conll.features.foreval	140,159	139,140	127,138
wsj_1735.xml.conll.features.foreval	609,610	610,611	611,621
wsj_1735.xml.conll.features.foreval	988,989	989,991	991,1017
wsj_1736.xml.conll.features.foreval	0,3	3,4	4,60
wsj_1736.xml.conll.features.foreval	151,153	153,154	154,172
wsj_1736.xml.conll.features.foreval	61,75	75,76	76,95
wsj_1738.xml.conll.features.foreval	190,193	189,190	162,189
wsj_1738.xml.conll.features.foreval	50,52	52,53	53,66
wsj_1738.xml.conll.features.foreval	198,200	200,201	201,211
wsj_1738.xml.conll.features.foreval	30,35	40,41	41,49
wsj_1738.xml.conll.features.foreval	163,165	165,166	166,187
wsj_1738.xml.conll.features.foreval	0,4	4,5	6,29
wsj_1738.xml.conll.features.foreval	67,69	69,70	70,104
wsj_1738.xml.conll.features.foreval	127,129	129,130	130,161
wsj_1739.xml.conll.features.foreval	41,44	44,45	45,50
wsj_1739.xml.conll.features.foreval	0,14	15,16	16,25
wsj_1739.xml.conll.features.foreval	56,58	58,60	60,64
wsj_1739.xml.conll.features.foreval	65,66	66,67	67,97
wsj_1739.xml.conll.features.foreval	111,113	113,114	114,139
wsj_1740.xml.conll.features.foreval	66,68	68,69	69,99
wsj_1740.xml.conll.features.foreval	119,122	123,124	124,132
wsj_1740.xml.conll.features.foreval	148,150	150,151	133,147
wsj_1740.xml.conll.features.foreval		15,16	16,47
wsj_1741.xml.conll.features.foreval	54,66	68,69	69,93
wsj_1741.xml.conll.features.foreval	0,3	3,4	4,39
wsj_1741.xml.conll.features.foreval	99,100	100,101	94,98
wsj_1742.xml.conll.features.foreval	26,29	29,30	30,56
wsj_1742.xml.conll.features.foreval		66,71	75,85
wsj_1742.xml.conll.features.foreval	0,5	6,7	7,25
wsj_1742.xml.conll.features.foreval	57,58	58,60	60,64
wsj_1742.xml.conll.features.foreval	96,97	97,99	99,113
wsj_1743.xml.conll.features.foreval	685,686	686,687	687,716
wsj_1743.xml.conll.features.foreval	1451,1452	1452,1453	1453,1465
wsj_1743.xml.conll.features.foreval	1427,1429	1429,1430	1430,1450
wsj_1743.xml.conll.features.foreval	834,844	845,846	846,860
wsj_1743.xml.conll.features.foreval		824,825	825,833
wsj_1743.xml.conll.features.foreval		1258,1260	1263,1268
wsj_1743.xml.conll.features.foreval		886,888	888,897
wsj_1743.xml.conll.features.foreval	1364,1372	1372,1373	1373,1403
wsj_1743.xml.conll.features.foreval	875,878	878,879	861,874
wsj_1743.xml.conll.features.foreval	1479,1483	1483,1484	1467,1478
wsj_1743.xml.conll.features.foreval	1336,1337	1337,1338	1338,1363
wsj_1743.xml.conll.features.foreval	1021,1023	1023,1024	1024,1053
wsj_1743.xml.conll.features.foreval	898,899	899,900	900,910
wsj_1743.xml.conll.features.foreval		732,733	733,735
wsj_1743.xml.conll.features.foreval		1315,1317	1317,1335
wsj_1743.xml.conll.features.foreval	1414,1415	1415,1417	1408,1413
wsj_1743.xml.conll.features.foreval		1222,1223	1223,1226
wsj_1743.xml.conll.features.foreval	1199,1211	1212,1213	1213,1221
wsj_1743.xml.conll.features.foreval	942,945	941,942	928,941
wsj_1743.xml.conll.features.foreval	1374,1376	1376,1377	1377,1403
wsj_1743.xml.conll.features.foreval	725,726	728,729	729,731
wsj_1743.xml.conll.features.foreval	756,761	761,762	736,756
wsj_1743.xml.conll.features.foreval	1107,1108	1108,1109	1109,1123
wsj_1743.xml.conll.features.foreval	1539,1544	1544,1545	1545,1550
wsj_1743.xml.conll.features.foreval		1274,1276	1276,1312
wsj_1743.xml.conll.features.foreval	916,917	917,918	918,927
wsj_1743.xml.conll.features.foreval	1070,1082	1082,1083	1083,1106
wsj_1744.xml.conll.features.foreval	350,351	351,352	352,363
wsj_1744.xml.conll.features.foreval	177,179	179,180	143,177
wsj_1744.xml.conll.features.foreval	62,65	65,66	34,61
wsj_1744.xml.conll.features.foreval	373,375	375,376	376,394
wsj_1744.xml.conll.features.foreval	556,559	559,560	560,581
wsj_1744.xml.conll.features.foreval	432,433	433,434	434,463
wsj_1744.xml.conll.features.foreval	395,398	401,402	402,416
wsj_1744.xml.conll.features.foreval	345,346	346,347	331,345
wsj_1744.xml.conll.features.foreval	294,306	306,307	307,330
wsj_1746.xml.conll.features.foreval	157,159	159,160	160,176
wsj_1746.xml.conll.features.foreval	0,7	8,9	9,16
wsj_1746.xml.conll.features.foreval	133,134	134,135	135,148
wsj_1746.xml.conll.features.foreval	83,85	85,86	86,101
wsj_1746.xml.conll.features.foreval	33,37	37,38	38,66
wsj_1746.xml.conll.features.foreval	129,131	131,132	102,129
wsj_1748.xml.conll.features.foreval	0,2	2,3	3,16
wsj_1748.xml.conll.features.foreval		123,126	126,131
wsj_1748.xml.conll.features.foreval	132,137	137,139	139,146
wsj_1748.xml.conll.features.foreval	43,45	45,46	46,63
wsj_1748.xml.conll.features.foreval	147,148	148,149	149,194
wsj_1748.xml.conll.features.foreval	109,112	112,113	113,122
wsj_1748.xml.conll.features.foreval	24,33	33,34	34,42
wsj_1748.xml.conll.features.foreval	64,66	66,67	67,77
wsj_1749.xml.conll.features.foreval	185,187	187,188	188,214
wsj_1749.xml.conll.features.foreval	79,83	83,84	87,96
wsj_1749.xml.conll.features.foreval	97,98	98,100	100,127
wsj_1749.xml.conll.features.foreval	214,215	215,216	217,238
wsj_1749.xml.conll.features.foreval	238,239	239,240	240,256
wsj_1749.xml.conll.features.foreval	0,2	2,3	3,17
wsj_1750.xml.conll.features.foreval		16,17	17,25
wsj_1750.xml.conll.features.foreval	124,125	125,126	126,148
wsj_1750.xml.conll.features.foreval	0,1	1,2	2,15
wsj_1750.xml.conll.features.foreval	164,165	165,166	166,181
wsj_1750.xml.conll.features.foreval	40,51	52,53	54,86
wsj_1750.xml.conll.features.foreval	87,90	90,92	92,106
wsj_1750.xml.conll.features.foreval	26,38	38,39	39,86
wsj_1752.xml.conll.features.foreval	90,92	92,93	93,100
wsj_1752.xml.conll.features.foreval	45,59	59,60	60,89
wsj_1753.xml.conll.features.foreval	227,229	229,230	230,249
wsj_1753.xml.conll.features.foreval	250,251	252,253	253,279
wsj_1753.xml.conll.features.foreval	0,4	5,6	6,30
wsj_1753.xml.conll.features.foreval	116,118	118,119	119,151
wsj_1754.xml.conll.features.foreval	42,44	44,45	45,77
wsj_1754.xml.conll.features.foreval	0,7	8,9	9,36
wsj_1755.xml.conll.features.foreval	184,195	183,184	165,183
wsj_1755.xml.conll.features.foreval	323,324	324,325	325,355
wsj_1755.xml.conll.features.foreval	311,319	310,311	289,310
wsj_1756.xml.conll.features.foreval	152,154	154,155	155,169
wsj_1756.xml.conll.features.foreval	174,186	186,187	188,202
wsj_1756.xml.conll.features.foreval	48,51	51,53	56,61
wsj_1756.xml.conll.features.foreval	0,4	4,5	5,31
wsj_1756.xml.conll.features.foreval		62,63	64,77
wsj_1756.xml.conll.features.foreval	43,44	39,40	40,42
wsj_1756.xml.conll.features.foreval	202,203	203,204	204,396
wsj_1757.xml.conll.features.foreval	107,108	108,111	103,107
wsj_1757.xml.conll.features.foreval	49,52	52,53	53,81
wsj_1757.xml.conll.features.foreval	82,86	90,91	91,96
wsj_1757.xml.conll.features.foreval	169,170	170,171	163,168
wsj_1757.xml.conll.features.foreval	144,145	145,146	146,162
wsj_1757.xml.conll.features.foreval	0,2	2,3	3,33
wsj_1757.xml.conll.features.foreval	34,35	35,36	36,48
wsj_1758.xml.conll.features.foreval	82,85		57,80
wsj_1758.xml.conll.features.foreval	51,54		14,29
wsj_1759.xml.conll.features.foreval		313,314	303,313
wsj_1759.xml.conll.features.foreval	23,30	21,23	0,20
wsj_1759.xml.conll.features.foreval	203,204	204,205	193,202
wsj_1759.xml.conll.features.foreval	255,260	260,261	261,286
wsj_1759.xml.conll.features.foreval		291,293	293,302
wsj_1759.xml.conll.features.foreval	106,108	108,109	109,141
wsj_1759.xml.conll.features.foreval		99,101	101,105
wsj_1759.xml.conll.features.foreval	173,177	177,178	180,192
wsj_1760.xml.conll.features.foreval	231,232	232,235	235,238
wsj_1760.xml.conll.features.foreval	1263,1265	1262,1263	1252,1262
wsj_1760.xml.conll.features.foreval	209,230	208,209	185,208
wsj_1760.xml.conll.features.foreval	910,921	909,910	891,909
wsj_1760.xml.conll.features.foreval		1330,1331	1331,1336
wsj_1760.xml.conll.features.foreval	1460,1461	1461,1462	1462,1475
wsj_1760.xml.conll.features.foreval	1237,1251	1236,1237	1230,1236
wsj_1760.xml.conll.features.foreval	475,479	479,482	482,489
wsj_1760.xml.conll.features.foreval	678,679	679,680	667,678
wsj_1760.xml.conll.features.foreval	1287,1298	1299,1300	1300,1313
wsj_1760.xml.conll.features.foreval	383,384	384,385	385,401
wsj_1760.xml.conll.features.foreval	977,983	983,984	984,1004
wsj_1760.xml.conll.features.foreval	1385,1387	1387,1388	1388,1411
wsj_1760.xml.conll.features.foreval	828,830	830,831	826,827
wsj_1760.xml.conll.features.foreval	1494,1496	1493,1494	1476,1493
wsj_1760.xml.conll.features.foreval	882,884	881,882	851,881
wsj_1760.xml.conll.features.foreval	1521,1522	1522,1523	1517,1521
wsj_1760.xml.conll.features.foreval	1327,1328	1328,1329	1314,1327
wsj_1760.xml.conll.features.foreval	1432,1434	1431,1432	1412,1431
wsj_1760.xml.conll.features.foreval	644,645	645,646	646,651
wsj_1760.xml.conll.features.foreval	716,722	722,727	727,742
wsj_1760.xml.conll.features.foreval	945,947	943,945	948,967
wsj_1760.xml.conll.features.foreval	310,333	333,334	334,364
wsj_1760.xml.conll.features.foreval	1413,1414	1414,1415	1417,1431
wsj_1760.xml.conll.features.foreval	653,658	652,653	643,651
wsj_1760.xml.conll.features.foreval	1147,1176	1183,1185	1186,1201
wsj_1760.xml.conll.features.foreval	789,791	788,789	743,788
wsj_1761.xml.conll.features.foreval	781,783	783,784	784,813
wsj_1761.xml.conll.features.foreval	1072,1073	1073,1074	1045,1071
wsj_1761.xml.conll.features.foreval	838,839	839,840	814,838
wsj_1761.xml.conll.features.foreval	706,708	705,706	673,705
wsj_1761.xml.conll.features.foreval	889,891	891,892	892,903
wsj_1761.xml.conll.features.foreval	724,725	725,726	709,723
wsj_1761.xml.conll.features.foreval	119,132	118,119	109,118
wsj_1761.xml.conll.features.foreval	24,26	26,27	28,39
wsj_1761.xml.conll.features.foreval	739,742	742,743	743,764
wsj_1761.xml.conll.features.foreval	596,615	595,596	578,594
wsj_1761.xml.conll.features.foreval	570,571	571,572	545,569
wsj_1761.xml.conll.features.foreval	662,665	665,666	649,661
wsj_1761.xml.conll.features.foreval	264,266	266,267	267,297
wsj_1761.xml.conll.features.foreval	927,928	928,929	904,927
wsj_1761.xml.conll.features.foreval	1017,1019	1016,1017	983,1015
wsj_1761.xml.conll.features.foreval	209,225	208,209	196,208
wsj_1761.xml.conll.features.foreval	950,962	962,963	963,982
wsj_1761.xml.conll.features.foreval	145,159	160,161	161,186
wsj_1761.xml.conll.features.foreval	633,634	634,635	623,633
wsj_1761.xml.conll.features.foreval	419,432	418,419	402,417
wsj_1761.xml.conll.features.foreval	83,85	85,86	86,108
wsj_1761.xml.conll.features.foreval	616,621	621,623	623,649
wsj_1761.xml.conll.features.foreval	394,396	393,394	380,392
wsj_1761.xml.conll.features.foreval	349,361	348,349	328,348
wsj_1761.xml.conll.features.foreval	490,491	491,492	474,489
wsj_1761.xml.conll.features.foreval	768,769	769,770	765,767
wsj_1761.xml.conll.features.foreval	444,445	445,446	433,443
wsj_1761.xml.conll.features.foreval	301,302	302,303	298,300
wsj_1761.xml.conll.features.foreval	1022,1023	1023,1024	1020,1021
wsj_1761.xml.conll.features.foreval	864,866	866,867	867,889
wsj_1761.xml.conll.features.foreval	505,507	507,508	509,545
wsj_1762.xml.conll.features.foreval	25,27	30,31	31,55
wsj_1762.xml.conll.features.foreval	56,60	60,61	61,73
wsj_1762.xml.conll.features.foreval	90,92	92,93	74,89
wsj_1762.xml.conll.features.foreval	0,2	2,3	7,24
wsj_1764.xml.conll.features.foreval	0,5	5,6	6,11
wsj_1765.xml.conll.features.foreval	508,524	507,508	495,507
wsj_1765.xml.conll.features.foreval	181,183	183,184	184,196
wsj_1765.xml.conll.features.foreval	329,330	330,331	331,364
wsj_1765.xml.conll.features.foreval	467,475	477,478	478,485
wsj_1765.xml.conll.features.foreval	432,433	433,435	435,444
wsj_1765.xml.conll.features.foreval	0,2	2,3	3,39
wsj_1765.xml.conll.features.foreval	74,76	76,77	77,98
wsj_1765.xml.conll.features.foreval	445,448	450,451	451,459
wsj_1765.xml.conll.features.foreval	121,124	124,125	110,120
wsj_1765.xml.conll.features.foreval	616,617	617,618	565,571
wsj_1765.xml.conll.features.foreval	44,45	45,46	46,57
wsj_1766.xml.conll.features.foreval	27,29	29,30	0,26
wsj_1766.xml.conll.features.foreval	742,743	743,744	744,753
wsj_1766.xml.conll.features.foreval	205,208	208,209	209,224
wsj_1766.xml.conll.features.foreval	161,163	163,164	164,199
wsj_1766.xml.conll.features.foreval		524,527	527,533
wsj_1766.xml.conll.features.foreval	681,689	689,690	690,740
wsj_1766.xml.conll.features.foreval	534,542	542,543	543,561
wsj_1766.xml.conll.features.foreval	101,102	102,105	105,130
wsj_1766.xml.conll.features.foreval	362,369	361,362	350,361
wsj_1766.xml.conll.features.foreval	370,371	371,372	375,397
wsj_1766.xml.conll.features.foreval	811,813	813,814	754,762
wsj_1766.xml.conll.features.foreval	305,309	309,310	310,349
wsj_1766.xml.conll.features.foreval	225,228	228,229	229,249
wsj_1766.xml.conll.features.foreval	565,567	567,568	562,563
wsj_1767.xml.conll.features.foreval	110,113	113,114	114,125
wsj_1767.xml.conll.features.foreval	508,510	510,511	511,523
wsj_1767.xml.conll.features.foreval	671,672	672,673	673,689
wsj_1767.xml.conll.features.foreval	690,691	691,692	692,698
wsj_1767.xml.conll.features.foreval	654,656	656,657	635,653
wsj_1767.xml.conll.features.foreval	607,634	606,607	596,606
wsj_1767.xml.conll.features.foreval	592,594	594,595	583,591
wsj_1767.xml.conll.features.foreval	382,383	387,388	388,391
wsj_1767.xml.conll.features.foreval		100,101	94,99
wsj_1767.xml.conll.features.foreval	31,32	32,33	34,56
wsj_1768.xml.conll.features.foreval	97,99	99,100	83,96
wsj_1768.xml.conll.features.foreval	0,3	3,4	4,44
wsj_1768.xml.conll.features.foreval	192,196	196,197	181,192
wsj_1768.xml.conll.features.foreval	45,47	47,48	48,61
wsj_1768.xml.conll.features.foreval	62,67	67,68	68,82
wsj_1768.xml.conll.features.foreval		198,199	199,217
wsj_1768.xml.conll.features.foreval	275,277	277,278	278,289
wsj_1769.xml.conll.features.foreval	0,3	3,4	4,29
wsj_1769.xml.conll.features.foreval	137,139	139,140	140,163
wsj_1769.xml.conll.features.foreval		280,281	283,299
wsj_1769.xml.conll.features.foreval	213,216	216,217	217,245
wsj_1769.xml.conll.features.foreval	261,271	272,273	273,278
wsj_1770.xml.conll.features.foreval	225,226	226,227	227,248
wsj_1770.xml.conll.features.foreval	191,196	196,197	197,224
wsj_1770.xml.conll.features.foreval	85,92	92,93	97,122
wsj_1770.xml.conll.features.foreval	0,3	3,4	4,31
wsj_1770.xml.conll.features.foreval	122,123	123,124	124,163
wsj_1770.xml.conll.features.foreval	187,189	189,190	163,186
wsj_1772.xml.conll.features.foreval	339,343	337,339	328,336
wsj_1773.xml.conll.features.foreval	164,166	166,167	167,184
wsj_1773.xml.conll.features.foreval	334,336	336,337	305,333
wsj_1773.xml.conll.features.foreval	205,207	207,208	185,204
wsj_1773.xml.conll.features.foreval	269,271	271,272	272,284
wsj_1774.xml.conll.features.foreval	131,132	132,133	133,138
wsj_1774.xml.conll.features.foreval	337,340	340,341	341,361
wsj_1774.xml.conll.features.foreval	182,183	183,184	179,181
wsj_1774.xml.conll.features.foreval	167,178	166,167	152,166
wsj_1774.xml.conll.features.foreval		266,267	267,281
wsj_1774.xml.conll.features.foreval		252,254	255,281
wsj_1774.xml.conll.features.foreval	140,141	141,142	142,151
wsj_1774.xml.conll.features.foreval	246,249	249,250	229,245
wsj_1776.xml.conll.features.foreval	119,121	121,122	103,118
wsj_1776.xml.conll.features.foreval	54,56	56,57	28,31
wsj_1778.xml.conll.features.foreval	1465,1466	1466,1467	1467,1525
wsj_1778.xml.conll.features.foreval	558,559	559,560	571,587
wsj_1778.xml.conll.features.foreval	596,597	597,598	635,653
wsj_1778.xml.conll.features.foreval	386,387	387,388	396,406
wsj_1778.xml.conll.features.foreval	328,329	329,330	330,340
wsj_1778.xml.conll.features.foreval	767,768	768,769	769,790
wsj_1778.xml.conll.features.foreval	1351,1352	1352,1353	1353,1417
wsj_1778.xml.conll.features.foreval	1043,1044	1044,1045	1045,1064
wsj_1778.xml.conll.features.foreval	168,169	169,170	172,229
wsj_1778.xml.conll.features.foreval	1139,1140	1140,1141	1141,1188
wsj_1778.xml.conll.features.foreval	510,511	511,512	512,537
wsj_1778.xml.conll.features.foreval	233,234	234,235	250,280
wsj_1778.xml.conll.features.foreval	856,857	857,858	905,934
wsj_1778.xml.conll.features.foreval	1660,1661	1661,1662	1701,1744
wsj_1778.xml.conll.features.foreval	1172,1173	1173,1174	1174,1188
wsj_1779.xml.conll.features.foreval	190,191	191,192	171,189
wsj_1780.xml.conll.features.foreval	208,210	210,211	213,232
wsj_1780.xml.conll.features.foreval	52,56	64,65	65,79
wsj_1780.xml.conll.features.foreval	186,188	188,189	172,186
wsj_1780.xml.conll.features.foreval	433,449	449,450	413,433
wsj_1780.xml.conll.features.foreval			456,481
wsj_1780.xml.conll.features.foreval	367,371	371,373	373,385
wsj_1781.xml.conll.features.foreval	208,209	209,210	187,207
wsj_1781.xml.conll.features.foreval	916,917	917,918	918,939
wsj_1781.xml.conll.features.foreval	831,832	832,833	815,824
wsj_1781.xml.conll.features.foreval	863,865	865,866	866,889
wsj_1781.xml.conll.features.foreval	472,473	473,474	474,492
wsj_1781.xml.conll.features.foreval	417,418	418,419	419,432
wsj_1781.xml.conll.features.foreval	774,777	777,778	778,791
wsj_1781.xml.conll.features.foreval	812,813	813,814	792,811
wsj_1781.xml.conll.features.foreval	986,993	993,994	964,985
wsj_1781.xml.conll.features.foreval	860,861	861,862	834,859
wsj_1781.xml.conll.features.foreval	211,212	212,213	213,246
wsj_1781.xml.conll.features.foreval	718,719	719,720	692,717
wsj_1782.xml.conll.features.foreval	41,43	43,44	19,40
wsj_1782.xml.conll.features.foreval	300,302	302,303	289,300
wsj_1782.xml.conll.features.foreval	92,94	94,95	95,112
wsj_1782.xml.conll.features.foreval	244,245	245,246	249,266
wsj_1784.xml.conll.features.foreval	71,74	74,75	75,89
wsj_1784.xml.conll.features.foreval	223,224	224,225	225,238
wsj_1784.xml.conll.features.foreval	239,241	241,242	242,261
wsj_1784.xml.conll.features.foreval	145,148	148,149	149,175
wsj_1789.xml.conll.features.foreval	885,893	884,885	874,884
wsj_1789.xml.conll.features.foreval	728,731	731,732	701,727
wsj_1789.xml.conll.features.foreval	733,736	736,737	737,759
wsj_1789.xml.conll.features.foreval	1121,1122	1122,1123	1093,1121
wsj_1789.xml.conll.features.foreval	783,789	782,783	772,782
wsj_1789.xml.conll.features.foreval	583,584	584,585	568,583
wsj_1789.xml.conll.features.foreval	498,499	499,500	486,498
wsj_1789.xml.conll.features.foreval	291,292	292,293	260,291
wsj_1789.xml.conll.features.foreval	555,558	558,559	559,567
wsj_1790.xml.conll.features.foreval		504,505	505,525
wsj_1790.xml.conll.features.foreval	293,295	292,293	257,292
wsj_1790.xml.conll.features.foreval	410,426	426,428	428,446
wsj_1790.xml.conll.features.foreval	643,660	642,643	620,642
wsj_1790.xml.conll.features.foreval	711,716	710,711	694,710
wsj_1790.xml.conll.features.foreval	489,501	488,489	473,488
wsj_1790.xml.conll.features.foreval	330,331	331,332	321,330
wsj_1790.xml.conll.features.foreval	781,782	782,783	778,780
wsj_1790.xml.conll.features.foreval	223,227	222,223	193,222
wsj_1791.xml.conll.features.foreval	388,399	387,388	370,387
wsj_1791.xml.conll.features.foreval	293,295	295,297	297,310
wsj_1791.xml.conll.features.foreval	323,335	335,336	336,351
wsj_1791.xml.conll.features.foreval	234,243	233,234	212,233
wsj_1791.xml.conll.features.foreval	183,185	185,187	187,211
wsj_1791.xml.conll.features.foreval	358,359	359,360	360,369
wsj_1791.xml.conll.features.foreval	213,214	214,215	215,233
wsj_1792.xml.conll.features.foreval	402,404	404,405	405,438
wsj_1792.xml.conll.features.foreval	152,153	153,154	117,152
wsj_1792.xml.conll.features.foreval	358,365	365,368	368,384
wsj_1792.xml.conll.features.foreval	457,458	458,459	439,457
wsj_1792.xml.conll.features.foreval	475,477	477,478	478,493
wsj_1792.xml.conll.features.foreval	494,495	495,496	496,545
wsj_1792.xml.conll.features.foreval	87,88	88,89	89,101
wsj_1792.xml.conll.features.foreval	593,594	594,595	595,622
wsj_1792.xml.conll.features.foreval	680,681	681,682	651,680
